participant_id,trial_number,category,image_id,image_name,image_path,rotation_degrees,response,timestamp
ag3,1,shading,8,0078.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0078.png,180,convex,2026-03-31T13:56:12
ag3,2,shading,6,0066.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0066.png,180,concave,2026-03-31T13:56:12
ag3,3,shading,9,0084.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0084.png,0,convex,2026-03-31T13:56:13
ag3,4,shading,7,0072.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0072.png,0,concave,2026-03-31T13:56:14
ag3,5,shading,4,0054.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0054.png,0,convex,2026-03-31T13:56:14
ag3,6,shading,5,0060.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0060.png,0,concave,2026-03-31T13:56:15
ag3,7,shading,4,0054.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0054.png,180,convex,2026-03-31T13:56:36
ag3,8,shading,7,0072.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0072.png,180,concave,2026-03-31T13:56:38
ag3,9,shading,9,0084.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0084.png,180,convex,2026-03-31T13:56:51
ag3,10,shading,2,0042.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0042.png,0,concave,2026-03-31T13:56:51
ag3,11,shading,1,0036.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0036.png,180,convex,2026-03-31T13:56:52
ag3,12,shading,6,0066.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0066.png,0,concave,2026-03-31T13:56:52
ag3,13,shading,1,0036.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0036.png,0,convex,2026-03-31T13:56:52
ag3,14,shading,2,0042.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0042.png,180,concave,2026-03-31T13:56:53
ag3,15,shading,3,0048.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0048.png,0,convex,2026-03-31T13:56:53
ag3,16,shading,5,0060.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0060.png,180,concave,2026-03-31T13:56:53
ag3,17,shading,3,0048.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0048.png,180,convex,2026-03-31T13:56:54
ag3,18,shading,8,0078.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0078.png,0,concave,2026-03-31T13:56:54
ag3,19,shadow,15,66.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/66.png,180,convex,2026-03-31T13:56:55
ag3,20,shadow,10,36.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/36.png,0,concave,2026-03-31T13:56:55
ag3,21,shadow,18,84.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/84.png,180,convex,2026-03-31T13:56:55
ag3,22,shadow,14,60.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/60.png,0,concave,2026-03-31T13:56:56
ag3,23,shadow,18,84.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/84.png,0,concave,2026-03-31T13:56:56
ag3,24,shadow,15,66.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/66.png,0,concave,2026-03-31T13:56:57
ag3,25,shadow,17,78.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/78.png,0,convex,2026-03-31T13:56:57
