participant_id,trial_number,category,image_id,image_name,image_path,rotation_degrees,response,timestamp
ag11,1,incongruent,54,84_rot180.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/incongruent/84_rot180.png,180,convex,2026-04-07T13:17:35
ag11,2,shadow,37,36_rot180.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/shadow/36_rot180.png,180,concave,2026-04-07T13:17:42
ag11,3,shading,8,0078.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/shading/0078.png,0,convex,2026-04-07T13:17:44
ag11,4,incongruent,24,66.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/incongruent/66.png,0,concave,2026-04-07T13:17:46
ag11,5,shadow,37,36_rot180.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/shadow/36_rot180.png,180,concave,2026-04-07T13:17:48
ag11,6,incongruent,54,84_rot180.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/incongruent/84_rot180.png,180,concave,2026-04-07T13:17:50
ag11,7,incongruent,54,84_rot180.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/incongruent/84_rot180.png,180,concave,2026-04-07T13:17:51
ag11,8,incongruent,48,48_rot180.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/incongruent/48_rot180.png,180,concave,2026-04-07T13:17:53
ag11,9,shading,33,0066_rot180.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/shading/0066_rot180.png,180,concave,2026-04-07T13:17:56
ag11,10,incongruent,27,84.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/incongruent/84.png,0,convex,2026-04-07T13:17:58
ag11,11,incongruent,51,66_rot180.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/incongruent/66_rot180.png,180,concave,2026-04-07T13:18:04
ag11,12,shadow,37,36_rot180.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/shadow/36_rot180.png,180,concave,2026-04-07T13:18:06
ag11,13,shading,34,0072_rot180.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/shading/0072_rot180.png,180,convex,2026-04-07T13:18:09
ag11,14,shading,8,0078.png,/Users/ashtonglover/Desktop/cpsy-stimuli-renderer/trial-runner/stimuli/shading/0078.png,0,concave,2026-04-07T13:18:10
