participant_id,trial_number,category,image_id,image_name,image_path,rotation_degrees,response,timestamp
ag4,1,shading,9,0084.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0084.png,0,convex,2026-03-31T14:09:35
ag4,2,shading,6,0066.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0066.png,0,concave,2026-03-31T14:09:36
ag4,3,shading,8,0078.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0078.png,180,concave,2026-03-31T14:09:36
ag4,4,shading,6,0066.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0066.png,180,concave,2026-03-31T14:09:37
ag4,5,shading,3,0048.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0048.png,180,concave,2026-03-31T14:09:38
ag4,6,shading,1,0036.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0036.png,0,concave,2026-03-31T14:09:38
ag4,7,shading,4,0054.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0054.png,180,concave,2026-03-31T14:09:39
ag4,8,shading,7,0072.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0072.png,180,concave,2026-03-31T14:09:40
ag4,9,shading,8,0078.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0078.png,0,concave,2026-03-31T14:09:41
ag4,10,shading,2,0042.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0042.png,0,convex,2026-03-31T14:09:41
ag4,11,shading,5,0060.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0060.png,0,concave,2026-03-31T14:09:42
ag4,12,shading,4,0054.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0054.png,0,concave,2026-03-31T14:09:42
ag4,13,shading,7,0072.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0072.png,0,concave,2026-03-31T14:09:43
ag4,14,shading,5,0060.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0060.png,180,concave,2026-03-31T14:09:43
ag4,15,shading,9,0084.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0084.png,180,concave,2026-03-31T14:09:43
ag4,16,shading,3,0048.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0048.png,0,concave,2026-03-31T14:09:43
ag4,17,shading,1,0036.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0036.png,180,concave,2026-03-31T14:09:43
ag4,18,shading,2,0042.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shading/0042.png,180,concave,2026-03-31T14:09:43
ag4,19,shadow,15,66.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/66.png,180,concave,2026-03-31T14:09:44
ag4,20,shadow,16,72.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/72.png,0,concave,2026-03-31T14:09:44
ag4,21,shadow,11,42.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/42.png,0,concave,2026-03-31T14:09:45
ag4,22,shadow,14,60.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/60.png,180,concave,2026-03-31T14:09:45
ag4,23,shadow,18,84.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/84.png,180,concave,2026-03-31T14:09:45
ag4,24,shadow,18,84.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/84.png,0,concave,2026-03-31T14:09:46
ag4,25,shadow,16,72.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/72.png,180,concave,2026-03-31T14:09:46
ag4,26,shadow,17,78.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/78.png,180,convex,2026-03-31T14:09:57
ag4,27,shadow,10,36.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/36.png,0,concave,2026-03-31T14:09:57
ag4,28,shadow,12,48.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/48.png,180,convex,2026-03-31T14:09:58
ag4,29,shadow,14,60.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/60.png,0,concave,2026-03-31T14:09:59
ag4,30,shadow,12,48.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/48.png,0,convex,2026-03-31T14:09:59
ag4,31,shadow,10,36.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/36.png,180,concave,2026-03-31T14:10:07
ag4,32,shadow,15,66.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/66.png,0,concave,2026-03-31T14:10:11
ag4,33,shadow,13,54.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/54.png,0,convex,2026-03-31T14:10:12
ag4,34,shadow,17,78.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/78.png,0,concave,2026-03-31T14:10:13
ag4,35,shadow,11,42.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/42.png,180,concave,2026-03-31T14:10:13
ag4,36,shadow,13,54.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/shadow/54.png,180,concave,2026-03-31T14:10:14
ag4,37,incongruent,23,60.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/60.png,0,concave,2026-03-31T14:10:14
ag4,38,incongruent,20,42.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/42.png,180,concave,2026-03-31T14:10:14
ag4,39,incongruent,19,36.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/36.png,0,concave,2026-03-31T14:10:14
ag4,40,incongruent,21,48.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/48.png,0,concave,2026-03-31T14:10:14
ag4,41,incongruent,20,42.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/42.png,0,concave,2026-03-31T14:10:14
ag4,42,incongruent,24,66.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/66.png,180,concave,2026-03-31T14:10:15
ag4,43,incongruent,23,60.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/60.png,180,concave,2026-03-31T14:10:15
ag4,44,incongruent,22,54.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/54.png,0,concave,2026-03-31T14:10:15
ag4,45,incongruent,22,54.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/54.png,180,concave,2026-03-31T14:10:15
ag4,46,incongruent,25,72.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/72.png,0,concave,2026-03-31T14:10:16
ag4,47,incongruent,25,72.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/72.png,180,concave,2026-03-31T14:10:16
ag4,48,incongruent,21,48.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/48.png,180,concave,2026-03-31T14:10:16
ag4,49,incongruent,26,78.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/78.png,0,concave,2026-03-31T14:10:16
ag4,50,incongruent,27,84.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/84.png,180,convex,2026-03-31T14:10:17
ag4,51,incongruent,27,84.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/84.png,0,concave,2026-03-31T14:10:17
ag4,52,incongruent,24,66.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/66.png,0,convex,2026-03-31T14:10:17
ag4,53,incongruent,19,36.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/36.png,180,concave,2026-03-31T14:10:17
ag4,54,incongruent,26,78.png,/Users/ashtonglover/Desktop/cpsy/trial-runner/stimuli/incongruent/78.png,180,convex,2026-03-31T14:10:17
