frame,dist_shading,dist_shadow
42,0.10562499999999997,0.0
48,0.0625,0.009999999999999995
54,0.0006249999999999956,0.009999999999999995
60,0.0006250000000000011,0.005624999999999994
66,0.0006249999999999956,0.015625
72,0.18062499999999995,0.0006249999999999956
78,0.03999999999999998,0.0006249999999999956
