frame,dist_shading,dist_shadow
42,0.0006249999999999956,0.0006250000000000011
48,0.015625,0.0006250000000000011
54,0.0006250000000000011,0.0006250000000000011
60,0.0025000000000000044,0.0
66,0.005624999999999994,0.005624999999999994
72,0.16000000000000003,0.03999999999999998
78,0.36,0.022500000000000006
