frame,dist_shading,dist_shadow
42,0.0025000000000000044,0.0024999999999999935
48,0.0,0.0006250000000000011
54,0.0025000000000000044,0.009999999999999995
60,0.022500000000000006,0.009999999999999995
66,0.009999999999999995,0.0006250000000000011
72,0.390625,0.0006250000000000011
78,0.36,0.0
