frame,dist_shading,dist_shadow
42,0.08999999999999996,0.0006250000000000011
48,0.014429283164782866,0.0026204648526077026
54,0.05062499999999999,0.03999999999999998
60,0.225625,0.18062499999999995
66,0.03736206127305178,0.02914931588340275
72,0.10562499999999997,0.0005368828078524645
78,0.20249999999999996,0.0025000000000000044
